0.0846413033551106	-0.366189014643874	0.305063228558902	0.474836148002758
-0.214891914341358	0.171462889478031	-0.0486251452965518	-0.424032638705864
0.327732173448263	0.0709910754624057	-0.117353770440041	0.0870191670827718
-0.309013559302602	-0.330232933973512	0.289643703689691	-0.0861135022266399
-0.0574700377971164	-0.352344222848263	-0.135713130500206	-0.190863573533733
-0.106588493632424	-0.0239202817325437	0.0323499349989104	-0.236165958473205
0.326573979042765	0.408102416506950	0.211656705981267	0.258766265080204
0.176871093438419	0.0521750267158347	0.371476517995847	0.495215981129752
-0.292396965620020	-0.467060107250123	-0.171310388327771	-0.313428555858631
-0.181895273849737	-0.446137073564444	0.150118025397777	0.281145268534765
